0	2	-1.5	1	-2.5
0.001	1.90371321	-1.670931445	0.96333971	-2.62822784
0.002	1.80858333805614	-1.83969360810377	0.927039964727006	-2.75481929637129
0.003	1.7145979556022	-2.00631021629389	0.891097261703658	-2.87979227190878
0.004	1.62174476258228	-2.17080474927535	0.855508132923262	-3.00316448282554
0.005	1.53001158614458	-2.33320044199825	0.820269144507875	-3.12495346065624
0.006	1.43938637934843	-2.49352028715506	0.785376896369797	-3.24517655414147
0.007	1.3498572198843	-2.6517870376526	0.750828021876431	-3.36385093109296
0.008	1.26141230880673	-2.80802320905909	0.716619187518484	-3.48099358023999
0.009	1.17403996928003	-2.96225108202651	0.682747092581472	-3.59662131305715
0.01	1.08772864533664	-3.11449270468842	0.649208468820492	-3.71075076557362
0.011	1.00246690064799	-3.2647698950336	0.616000080138239	-3.82339840016421
0.012	0.918243417307777	-3.41310424325575	0.583118722266222	-3.93458050732225
0.013	0.835046994627483	-3.55951711407937	0.550561222449161	-4.04431320741465
0.014	0.752866547944061	-3.7040296490622	0.518324439132527	-4.15261245241914
0.015	0.671691107439631	-3.84666276887438	0.486405261653182	-4.25949402764399
0.016	0.591509816973093	-3.98743717555456	0.454800609933116	-4.36497355343041
0.017	0.512311932923511	-4.12637335474328	0.423507434176218	-4.46906648683767
0.018	0.434086823045169	-4.26349157789369	0.392522714568079	-4.57178812331123
0.019	0.356823965334171	-4.39881190445999	0.361843460978774	-4.67315359833398
0.02	0.280512946906481	-4.53235418406373	0.331466712668609	-4.77317788906085
0.021	0.205143462887269	-4.66413805863823	0.301389537996794	-4.87187581593685
0.022	0.13070531531147	-4.79418296455133	0.27160903413302	-4.96926204429876
0.023	0.0571884120354309	-4.92250813470663	0.242122326771904	-5.06535108596067
0.024	-0.0154172343404635	-5.04913260062358	0.21292656985028	-5.16015730078341
0.025	-0.0871215075382943	-5.17407519449644	0.184018945267298	-5.25369489822823
0.026	-0.157934188658352	-5.29735455123252	0.155396662607322	-5.34597793889469
0.027	-0.227864957224226	-5.41898911046975	0.127056958865571	-5.43702033604297
0.028	-0.296923392217355	-5.53899711857387	0.098997098176503	-5.52683585710094
0.029	-0.365118973101126	-5.65739663061543	0.0712143715448953	-5.61543812515579
0.03	-0.432461080834655	-5.7742055123268	0.043706096579607	-5.70284062043076
0.031	-0.49895899887632	-5.88944144203937	0.0164696172299878	-5.78905668174678
0.032	-0.564621914177184	-6.00312191260118	-0.0104976964750877	-5.87409950796947
0.033	-0.629458918164371	-6.11526423327515	-0.0371984486855893	-5.95798215944141
0.034	-0.693479007714539	-6.22588553161811	-0.0636352179861278	-6.04071755939994
0.035	-0.756691086117508	-6.33500275534082	-0.0898105576492067	-6.12231849538066
0.036	-0.819103964030175	-6.44263267414919	-0.115726995885953	-6.20279762060667
0.037	-0.880726360420789	-6.54879188156684	-0.141387036094353	-6.28216745536381
0.038	-0.941566903503702	-6.65349679673927	-0.166793157105016	-6.360440388362
0.039	-1.00163413166468	-6.75676366621972	-0.191947813424495	-6.43762867808269
0.04	-1.06093649437686	-6.85860856573703	-0.216853435476184	-6.51374445411284
0.041	-1.1194823531075	-6.95904740194554	-0.241512429838819	-6.58879971846531
0.042	-1.17727998221551	-7.05809591415734	-0.265927179482604	-6.66280634688586
0.043	-1.23433756983998	-7.15576967605694	-0.29010004400299	-6.73577609014701
0.044	-1.29066321877967	-7.25208409739865	-0.314033359852124	-6.80772057532874
0.045	-1.34626494736374	-7.34705442568672	-0.337729440568	-6.87865130708626
0.046	-1.4011506903135	-7.44069574783849	-0.361190577001326	-6.94857966890493
0.047	-1.45532829959566	-7.53302299183073	-0.384419037540136	-7.01751692434249
0.048	-1.50880554526678	-7.6240509283293	-0.407417068332162	-7.08547421825871
0.049	-1.56159011630934	-7.71379417230232	-0.430186893505005	-7.1524625780326
0.05	-1.61368962145925	-7.80226718461696	-0.4527307153841	-7.21849291476725
0.051	-1.6651115900251	-7.88948427362013	-0.475050714708527	-7.28357602448257
0.052	-1.71586347269904	-7.97545959670314	-0.497149050844666	-7.34772258929586
0.053	-1.76595264235952	-8.06020716185051	-0.519027861997728	-7.41094317859044
0.054	-1.81538639486594	-8.14374082917307	-0.540689265421184	-7.47324825017251
0.055	-1.8641719498452	-8.2260743124256	-0.562135357624113	-7.53464815141622
0.056	-1.9123164514704	-8.30722118050904	-0.583368214576476	-7.59515312039716
0.057	-1.95982696923155	-8.38719485895752	-0.604389891912363	-7.65477328701441
0.058	-2.00671049869861	-8.46600863141029	-0.625202425131207	-7.71351867410118
0.059	-2.05297396227675	-8.54367564106879	-0.645807829797003	-7.7713991985242
0.06	-2.098624209954	-8.62020889213891	-0.666208101735543	-7.82842467227203
0.061	-2.14366802004132	-8.69562125125866	-0.686405217229688	-7.88460480353224
0.062	-2.18811209990524	-8.76992544891141	-0.706401133212701	-7.93994919775777
0.063	-2.23196308669301	-8.8431340808247	-0.726197787459655	-7.99446735872248
0.064	-2.27522754805053	-8.91525960935504	-0.745797098776936	-8.0481686895659
0.065	-2.31791198283293	-8.98631436485851	-0.765200967189867	-8.10106249382753
0.066	-2.36002282180802	-9.05631054704759	-0.784411274128459	-8.15315797647058
0.067	-2.40156642835258	-9.12526022633416	-0.80342988261132	-8.20446424489533
0.068	-2.44254909914165	-9.19317534515895	-0.822258637427732	-8.25499030994226
0.069	-2.48297706483087	-9.26006771930748	-0.840899365317919	-8.30474508688496
